ticker,company,sector,industry,pe,fwd_pe,eps_qq,sales_qq,insider_trans,inst_trans,short_float,perf_quarter,perf_half,beta,pct_from_52w_high,recom,avg_volume,rel_volume,price,earnings,target_price,market_cap
NAVI,Navient Corp,Financial,Credit Services,,9.84,89.9,-11.91,0.0,3.1400000000000006,12.37,17.55,17.26,1.16,-29.56,3.38,1160000.0,3.33,9.51,Aug 06/a,9.69,891880000.0
NAVN,Navan Inc,Technology,Software - Application,,53.48,26.99,35.38,-5.59,12.4,7.91,-2.51,134.98,,-30.829999999999995,1.0,3860000.0,2.71,21.36,Sep 09/a,30.87,5570000000.0
NB,NioCorp Developments Ltd,Basic Materials,Other Industrial Metals & Mining,,,105.59,,0.0,-2.56,6.57,-32.58,-19.0,0.15,-71.54,1.33,3200000.0,0.86,3.58,Sep 09,11.12,521200000.00000006
NCLH,Norwegian Cruise Line Holdings Ltd,Consumer Cyclical,Travel Services,8.92,8.33,618.98,4.89,47.18,6.35,19.04,-30.92,-28.110000000000003,1.96,-45.88,2.45,15430000.0,1.48,14.12,Jul 30/b,19.83,6480000000.0
NCMI,National Cinemedia Inc,Communication Services,Advertising Agencies,,54.25,7.200000000000001,12.740000000000002,-1.41,4.41,11.15,-36.18,-33.44,1.63,-55.78999999999999,1.4,844250.0,2.59,2.17,Aug 11/a,4.7,204130000.0
NCNO,Ncino Inc,Technology,Software - Application,69.77,13.41,136.4,8.19,-3.2099999999999995,-0.66,19.42,42.23,35.81,0.79,-32.6,1.76,2860000.0,0.76,21.05,Aug 25/a,24.08,2230000000.0
NE,Noble Corp Plc,Energy,Oil & Gas Drilling,47.85,19.97,-186.62,-15.2,-0.45000000000000007,0.04,11.4,6.19,-7.31,1.0,-19.5,2.53,1520000.0,1.43,44.26,Jul 27/a,46.57,7070000000.0
NEA,Nuveen AMT-Free Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,,,,,-0.16,,0.75,-11.04,-10.97,0.7,-13.36,,957680.0,2.65,10.31,-,,3110000000.0
NEO,Neogenomics Inc,Healthcare,Diagnostics & Research,,58.87,104.85,11.21,-1.23,9.57,12.51,78.89,143.4,1.77,0.1,1.67,2590000.0,1.7,19.91,Jul 28/a,19.72,2560000000.0
NEOG,Neogen Corp,Healthcare,Medical Devices,,31.71,98.16,-0.07,0.02,1.9799999999999998,4.9,39.63,49.43,1.79,0.0,1.8,2140000.0,3.49,13.0,Oct 06/a,13.33,2840000000.0
NEOV,NeoVolta Inc,Industrials,Electrical Equipment & Parts,,,-74.94,0.48,1.21,14.85,9.28,22.66,-5.54,-0.36,-52.17,1.5,2140000.0,0.68,3.41,Sep 23/a,9.75,200720000.0
NESR,National Energy Services Reunited Corp,Energy,Oil & Gas Equipment & Services,35.79,10.97,173.86,59.07,-37.0,9.42,5.19,32.76,54.7,0.46,-11.8,1.14,2160000.0,1.5,32.58,Aug 10/b,43.29,3290000000.0
NEXT,NextDecade Corp,Energy,Oil & Gas Equipment & Services,,,-5.79,,0.05,-1.56,16.93,-6.529999999999999,-5.63,1.53,-25.650000000000002,2.17,2680000.0,1.35,6.87,Jul 30/b,9.08,1830000000.0
NFG,National Fuel Gas Co,Energy,Oil & Gas Integrated,11.26,10.76,-11.92,-9.49,0.0,2.79,5.25,6.63,-13.43,0.4,-16.63,2.0,647910.0,3.84,80.92,Jul 29/a,92.0,7690000000.0
NG,Novagold Resources Inc,Basic Materials,Gold,,,62.519999999999996,,0.0,0.58,7.37,-6.79,-7.969999999999999,0.94,-49.51,1.0,5440000.0,2.37,7.27,Jun 24/b,14.27,3190000000.0
NHI,National Health Investors Inc,Real Estate,REIT - Healthcare Facilities,19.62,21.7,45.25,33.67,0.2,6.559999999999999,4.7,-4.26,-20.06,0.51,-25.8,1.67,571850.0,1.24,67.8,Aug 10/a,81.56,3330000000.0
NHP,National Healthcare Properties Inc,Real Estate,REIT - Healthcare Facilities,,492.31,66.35,2.58,0.0,53.839999999999996,7.98,11.34,,,-8.36,2.0,746330.0,4.65,16.0,Aug 05/a,18.94,310630000.0
NIQ,NIQ Global Intelligence plc,Technology,Software - Application,,14.1,-116.32000000000001,8.01,0.05,-1.16,6.16,119.69000000000001,65.82,-0.13,-7.62,1.43,1550000.0,1.39,18.19,Aug 10/a,19.69,5370000000.0
NJR,New Jersey Resources Corp,Utilities,Utilities - Regulated Gas,14.76,15.51,163.47,8.07,-3.5000000000000004,3.35,3.59,-3.25,-0.8699999999999999,0.49,-12.39,2.0,679600.0,2.78,53.32,Aug 03/a,61.83,5410000000.0
NKTR,Nektar Therapeutics,Healthcare,Biotechnology,,,58.379999999999995,-9.34,-2.91,31.33,18.36,10.04,-10.34,-0.8,-38.44,1.33,872470.0,3.22,67.1,Aug 13/a,144.4,2290000000.0
NKTX,Nkarta Inc,Healthcare,Biotechnology,,,-74.47,,-0.01,2.52,5.97,-1.05,30.409999999999997,0.93,-23.92,1.25,673340.0,0.91,2.83,Aug 10/a,10.83,202700000.0
NMAX,Newsmax Inc,Communication Services,Broadcasting,,48.0,103.81,16.53,-0.71,6.4399999999999995,7.9,32.65,51.32,2.6,-24.12,1.0,1120000.0,4.57,10.32,Aug 13/a,18.5,1330000000.0
NMFC,New Mountain Finance Corp,Financial,Asset Management,,6.66,152.77,-82.98,-0.52,,3.77,-2.37,-11.41,0.65,-29.960000000000004,3.14,584360.0,1.28,6.99,Aug 03/a,8.29,660220000.0
NMIH,NMI Holdings Inc,Financial,Insurance - Specialty,8.44,7.87,13.750000000000002,8.12,-12.17,0.4699999999999999,2.47,14.46,15.17,0.55,-8.22,1.57,526660.0,2.51,42.9,Jul 30/a,49.17,3230000000.0
NMRK,Newmark Group Inc,Real Estate,Real Estate Services,17.34,6.32,-5.36,18.91,0.0,1.8799999999999997,3.76,-6.25,-4.91,1.74,-29.719999999999995,1.5,1450000.0,4.26,13.94,Jul 29/b,19.75,2530000000.0
NMZ,Nuveen Municipal High Income Opportunity Fund,Financial,Closed-End Fund - Debt,,,,,,,0.04,-9.24,-8.98,0.73,-12.44,,724070.0,1.25,9.43,-,,2029999999.9999998
NN,NextNav Inc,Technology,Software - Infrastructure,,,50.1,-4.33,-0.29,7.99,15.43,-21.78,-23.3,1.16,-41.77,1.0,2600000.0,2.39,14.22,Aug 11/a,33.67,2400000000.0
NNBR,NN Inc,Industrials,Conglomerates,,20.27,49.34,19.29,-22.58,5.78,4.99,18.64,123.65000000000002,2.67,-26.119999999999997,1.0,3750000.0,0.52,3.31,Aug 05/a,6.67,273340000.0
NNE,Nano Nuclear Energy Inc,Industrials,Specialty Industrial Machinery,,,0.9199999999999999,,-15.61,0.62,33.36,-44.24,-25.129999999999995,5.44,-74.16,1.29,2110000.0,2.29,15.73,Aug 12/a,38.43,844670000.0
NNN,NNN REIT Inc,Real Estate,REIT - Retail,20.47,19.65,-3.91,7.7,0.0,1.7399999999999998,4.2,-7.670000000000001,-6.06,0.76,-16.9,2.94,1500000.0,2.18,41.55,Aug 05/b,48.0,7970000000.0
NOG,Northern Oil and Gas Inc,Energy,Oil & Gas E&P,,6.49,118.5,16.79,0.77,-4.39,21.05,28.859999999999996,-11.89,0.91,-19.63,2.36,2810000.0,1.37,25.05,Aug 06/a,30.5,2670000000.0
NOV,NOV Inc,Energy,Oil & Gas Equipment & Services,77.04,15.81,7.73,-2.47,-0.38,-1.27,7.05,7.5600000000000005,8.45,0.97,-8.48,2.68,3630000.0,2.5,20.07,Jul 28/a,22.44,7150000000.0
NP,Neptune Insurance Holdings Inc,Financial,Insurance Brokers,129.86,44.31,28.27,32.82,-13.38,36.19,5.44,1.8799999999999997,34.37,,-15.25,1.93,700790.0,1.4,29.79,Jul 21/a,34.54,4090000000.0
NPKI,NPK International Inc,Industrials,Building Products & Equipment,28.15,20.21,37.5,19.57,-5.72,2.82,4.0,-19.94,-9.46,1.45,-22.85,1.0,932950.0,1.32,12.73,Jul 29/a,20.0,1080000000.0
NPWR,NET Power Inc,Industrials,Specialty Industrial Machinery,,,-150.75,,-4.61,0.48,6.96,0.0,7.02,1.14,-64.81,1.5,822010.0,1.28,1.83,Aug 13/a,2.83,411490000.0
NRDS,Nerdwallet Inc,Communication Services,Internet Content & Information,10.17,9.22,-38.88,5.56,-10.28,-3.7000000000000006,12.67,8.0,-11.88,1.25,-44.27,2.0,683050.0,1.51,9.05,Aug 06/a,11.8,578500000.0
NRGV,Energy Vault Holdings Inc,Utilities,Utilities - Renewable,,,17.79,104.05,-0.21,19.61,23.85,9.51,20.7,1.24,-32.43,1.8,5080000.0,2.75,4.49,Aug 11/a,6.21,816460000.0
NRIX,Nurix Therapeutics Inc,Healthcare,Biotechnology,,,-55.54,-79.47,-2.86,-6.559999999999999,18.16,44.96,70.51,1.81,-9.88,1.21,1460000.0,1.94,25.44,Jul 09/a,33.93,2640000000.0
NRXP,NRX Pharmaceuticals Inc,Healthcare,Biotechnology,,,55.24,,0.0,13.449999999999998,24.3,-16.37,80.43,2.06,-34.32,1.0,942550.0,1.01,3.32,Aug 17/b,34.67,143740000.0
NSP,Insperity Inc,Industrials,Staffing & Employment Services,,18.65,177.96,1.69,14.81,3.1,8.75,38.9,121.43000000000002,0.56,-10.0,3.0,566520.0,2.35,50.31,Jul 29/a,51.75,1920000000.0
NTCT,Netscout Systems Inc,Technology,Software - Infrastructure,23.3,13.19,670.57,12.68,-1.15,2.5,5.49,-3.6799999999999997,24.75,0.69,-15.61,2.0,632920.0,2.58,38.21,Aug 06/b,47.67,2780000000.0
NTLA,Intellia Therapeutics Inc,Healthcare,Biotechnology,,,18.15,-46.23,-0.61,29.93,32.8,-22.53,-7.68,1.8,-57.03,2.26,4030000.0000000005,2.14,12.14,Aug 06/b,23.81,1700000000.0
NTSK,Netskope Inc,Technology,Software - Infrastructure,,418.82,-15.79,29.15,-2.23,15.46,5.25,93.26,84.3,2.98,-37.51,1.32,5700000.0,2.96,17.49,Sep 02/a,18.32,7150000000.0
NTST,Netstreit Corp,Real Estate,REIT - Retail,129.14,42.31,52.629999999999995,26.8,-0.11,13.44,14.2,-5.36,-7.8100000000000005,0.8,-19.14,1.58,2020000.0,1.68,18.17,Jul 22/a,23.03,1850000000.0
NTWO,Newbury Street II Acquisition Corp,Financial,Shell Companies,53.12,,-81.55,,0.0,,0.11,2.54,3.71,0.06,-10.21,,524039.99999999994,0.53,10.9,-,,262870000.0
NUAI,New Era Energy & Digital Inc,Technology,Software - Infrastructure,,,2.39,-82.55,0.0,130.63,31.34,-6.24,19.35,1.22,-37.96,1.0,7390000.0,1.14,5.86,Aug 14/a,10.67,624440000.0
NUS,Nu Skin Enterprises Inc,Consumer Defensive,Household & Personal Products,,3.95,-1304.66,-17.1,-1.18,-0.1,9.57,-8.76,-35.85,0.9,-68.67,3.0,641010.0,2.06,4.58,Aug 10/a,12.77,222940000.0
NUV,Nuveen Municipal Value Fund Inc,Financial,Closed-End Fund - Debt,,,,,,,0.15,-7.1,-7.3,0.37,-8.1,,507920.0,1.19,8.51,-,,1790000000.0
NUVB,Nuvation Bio Inc,Healthcare,Biotechnology,,,-4.04,555.64,-0.59,5.55,21.54,5.22,37.32,1.61,-40.0,1.17,6810000.0,0.65,5.85,Aug 06/b,13.1,2060000000.0
NVAX,Novavax Inc,Healthcare,Biotechnology,,,-153.98,-76.3,0.0,0.07,31.12,10.73,3.8,2.44,-15.54,2.29,4390000.0,2.54,10.11,Aug 06/b,14.71,1670000000.0
NVG,Nuveen AMT-Free Municipal Credit Income Fund,Financial,Closed-End Fund - Debt,,,,,,,0.37,-9.46,-9.46,0.79,-15.5,,550930.0,1.89,11.48,-,,2480000000.0
NVST,Envista Holdings Corp,Healthcare,Medical Instruments & Supplies,40.57,14.01,110.55,7.1,-0.21,6.15,7.26,-9.88,-7.5600000000000005,0.89,-23.24,2.12,2760000.0,2.04,23.35,Aug 05/a,30.36,3750000000.0
NVTS,Navitas Semiconductor Corp,Technology,Semiconductors,,,-284.43,-27.339999999999996,-10.14,13.819999999999999,17.72,-52.410000000000004,24.65,3.96,-66.55,2.86,14950000.0,1.43,11.43,Jul 27/a,14.37,2980000000.0
NWBI,Northwest Bancshares Inc,Financial,Banks - Regional,14.82,10.67,38.52,18.31,0.14,1.7000000000000002,5.59,6.77,26.51,0.69,-4.33,2.75,1090000.0,3.59,15.46,Jul 27/a,16.57,2260000000.0
NWL,Newell Brands Inc,Consumer Defensive,Household & Personal Products,,8.0,125.42999999999999,3.05,-6.03,8.29,10.89,11.38,54.79999999999999,0.86,-23.14,2.8,10170000.0,0.93,5.48,Jul 31/b,6.66,2330000000.0
NXDR,Nextdoor Holdings Inc,Communication Services,Internet Content & Information,,,86.03,14.529999999999998,-0.35,4.56,2.83,13.18,70.55,1.41,-33.06,2.2,2440000.0,1.87,2.49,Aug 04/a,3.35,963250000.0
NXH,Neighborhood Intelligence Inc,Consumer Cyclical,Internet Retail,,,-58.22999999999999,27.96,0.9199999999999999,6.21,14.9,-41.48,-27.41,2.99,-72.57,2.14,2490000.0,1.71,3.47,Aug 04/a,10.12,331380000.0
NXTC,Nextcure Inc,Healthcare,Biotechnology,,,75.16,,73.79,-14.730000000000002,1.2,202.97,-39.29,1.33,-61.12,1.0,2150000.0,0.05,6.12,Aug 06/a,20.0,28010000.0
NZF,Nuveen Municipal Credit Income Fund,Financial,Closed-End Fund - Debt,,,,,0.67,,0.5,-9.92,-8.63,0.75,-12.14,,618500.0,1.18,11.44,-,,2250000000.0
OABI,OmniAb Inc,Healthcare,Biotechnology,,,69.59,244.24,-0.12,-4.34,5.05,91.03,142.93,0.61,-17.68,1.0,1310000.0,1.42,4.47,Aug 06/a,7.64,649900000.0
OBDC,Blue Owl Capital Corp,Financial,Asset Management,19.62,8.67,-50.690000000000005,-23.57,0.17,,4.16,2.94,-2.19,0.69,-20.24,1.38,3700000.0,0.94,11.17,Aug 05/a,13.17,5510000000.0
OC,Owens Corning,Industrials,Building Products & Equipment,,10.32,-33.96,0.33,-0.38,2.35,2.95,-3.3099999999999996,19.9,1.31,-22.52,1.8,1090000.0,1.61,123.9,Aug 05/b,175.07,9790000000.0
OCFC,OceanFirst Financial Corp,Financial,Banks - Regional,21.02,7.76,-115.36,32.13,-0.8500000000000001,28.65,5.58,-0.89,0.39,0.99,-13.29,2.14,1000000.0,2.26,17.87,Jul 30/a,22.25,1760000000.0
OCGN,Ocugen Inc,Healthcare,Biotechnology,,,-45.35,8.38,-5.64,11.68,29.73,-14.52,-52.68000000000001,2.27,-61.1,1.0,7030000.0,2.1,1.06,Aug 06/b,12.08,359460000.0
OCSL,Oaktree Specialty Lending Corp,Financial,Asset Management,25.88,9.11,-19.34,-67.83,0.42,,3.39,7.33,10.94,0.57,-12.78,3.0,520460.00000000006,1.25,12.41,Aug 05/b,12.5,1090000000.0
OCTV,Octave Intelligence Plc,Technology,Software - Application,,13.17,,,0.0,31.11,1.62,13.37,,,-37.27,1.67,1750000.0,10.96,18.82,Aug 12/b,23.02,5050000000.0
OCUL,Ocular Therapeutix Inc,Healthcare,Biotechnology,,,10.89,0.12,-0.39,-0.19,13.98,5.94,20.8,0.96,-39.23,1.08,2570000.0,1.6,9.99,Aug 03/b,27.17,2190000000.0
OGE,Oge Energy Corp,Utilities,Utilities - Regulated Electric,19.93,17.47,5.23,-4.0,-1.38,2.31,5.27,-3.7800000000000002,-3.93,0.48,-10.04,2.5,1430000.0,1.67,45.51,Jul 29/b,51.56,9400000000.0
OGN,Organon & Co,Healthcare,Drug Manufacturers - General,17.52,3.77,-28.360000000000003,-2.26,0.7,0.09,6.4,1.86,118.17999999999999,1.54,-0.76,3.0,2750000.0,1.8,13.68,Aug 11,14.0,3590000000.0
OGS,ONE Gas Inc,Utilities,Utilities - Regulated Gas,16.23,14.85,39.88,-2.86,0.0,1.83,5.79,-2.05,-12.72,0.62,-17.17,1.7,576150.0,1.91,75.19,Aug 04/a,89.19,4730000000.0
OI,O-I Glass Inc,Consumer Cyclical,Packaging & Containers,,4.04,-19384.0,-2.23,1.18,2.26,9.9,-34.24,-41.35,0.67,-64.1,2.3,3310000.0,2.39,6.07,Jul 28/a,9.59,932710000.0
OII,Oceaneering International Inc,Energy,Oil & Gas Equipment & Services,13.33,19.61,20.2,10.03,-6.08,3.35,6.61,28.37,31.989999999999995,1.25,-14.67,3.0,1080000.0,2.46,46.29,Jul 22/a,46.0,4610000000.0
OIS,Oil States International Inc,Energy,Oil & Gas Equipment & Services,,11.48,112.45,-5.29,-0.8500000000000001,-0.73,4.3,5.79,-31.290000000000003,1.2,-42.0,1.75,637180.0,1.8,8.41,Jul 30/b,11.0,507310000.0
OKLO,Oklo Inc,Utilities,Utilities - Independent Power Producers,,,-56.3,,-7.42,-6.08,20.47,-37.88,-30.519999999999996,1.21,-80.4,2.05,9870000.0,1.4,38.0,Aug 07/b,74.03,7070000000.0
OLED,Universal Display Corp,Technology,Electronic Components,18.95,16.62,-24.92,-11.43,0.28,5.73,9.55,-11.96,-17.91,1.53,-48.95,1.64,772970.0,2.76,78.3,Jul 30/a,114.0,3600000000.0
OLLI,Ollies Bargain Outlet Holdings Inc,Consumer Defensive,Discount Stores,16.95,15.35,42.99,9.09,-5.81,3.58,13.11,-1.39,-25.46,0.43,-45.52,1.47,1930000.0,1.13,75.84,Sep 02/b,99.93,4510000000.0
OLMA,Olema Pharmaceuticals Inc,Healthcare,Biotechnology,,,-18.14,,-0.15,0.2,22.28,3.26,-34.36,1.99,-72.92,1.17,1260000.0,2.43,9.82,Aug 10/a,36.5,859230000.0
OLN,Olin Corp,Basic Materials,Chemicals,,26.88,-933.63,-0.93,0.0,-2.49,10.18,-23.49,-34.22,1.21,-44.72,2.68,3170000.0,1.24,16.84,Jul 30/a,21.5,1920000000.0
OLOX,Olenox Industries Inc,Industrials,Metal Fabrication,,,98.96,193.66,0.0,-0.88,4.16,-83.0,-91.42,1.29,-99.02,1.0,1110000.0,27.27,1.03,-,35991.44,1710000.0
OMCL,Omnicell Inc,Healthcare,Health Information Services,38.11,15.42,337.17,7.449999999999999,-1.35,3.16,7.48,-17.46,-3.5000000000000004,0.99,-37.83,1.25,738570.0,1.27,32.23,Jul 30/b,57.86,1470000000.0
OMDA,Omada Health Inc,Healthcare,Health Information Services,310.49,45.78,189.42,43.12,-1.04,13.209999999999999,19.07,15.82,46.66,2.08,-24.09,1.42,1330000.0,5.06,20.43,Aug 06/a,28.42,1250000000.0
OMER,Omeros Corp,Healthcare,Biotechnology,12.43,17.87,134.01,,-3.2199999999999998,8.42,18.41,73.83,60.699999999999996,2.57,-9.06,2.0,1960000.0,1.1,17.87,Aug 12/a,44.0,1290000000.0
OMF,OneMain Holdings Inc,Financial,Credit Services,9.17,7.08,-6.12,5.79,-1.9900000000000002,0.14,3.44,4.52,19.24,1.2,-15.46,1.88,1010000.0,1.25,60.81,Jul 29/b,69.57,7000000000.0
ONB,Old National Bancorp,Financial,Banks - Regional,11.25,8.76,93.78,9.55,-0.07,-11.1,5.17,1.9,19.09,0.86,-7.64,1.64,4190000.0000000005,2.1,25.27,Jul 22/b,30.15,9670000000.0
ONDS,Ondas Inc,Technology,Communication Equipment,82.66,,-138.72,1235.35,-5.29,17.47,42.87,-20.28,-31.259999999999998,2.92,-51.64,1.0,81990000.0,0.78,7.39,Aug 13/b,19.42,4219999999.9999995
ONT,Onterris Inc,Industrials,Waste Management,,87.91,-90.95,-20.42,1.19,12.75,12.29,5.35,-19.08,1.79,-41.39,2.14,688740.0,1.39,18.11,Aug 05/a,20.33,635980000.0
OPCH,Option Care Health Inc,Healthcare,Medical Care Facilities,18.39,11.66,14.13,1.86,3.51,-41.08,8.61,10.5,-16.58,0.57,-33.97,1.79,2310000.0,2.46,24.3,Jul 29/b,28.58,3640000000.0
OPEN,Opendoor Technologies Inc,Real Estate,Real Estate Services,,,-321.36,-43.65,-0.0,10.27,25.53,-42.73,-50.19,3.74,-75.6,3.0,55150000.0,0.74,2.56,Aug 04/a,4.27,2490000000.0
OPFI,OppFi Inc,Financial,Credit Services,3.85,3.38,122.96000000000001,1.91,-0.03,0.3,5.84,-22.54,-19.38,1.76,-47.55,1.67,890430.0,2.57,6.53,Aug 10/a,13.31,556410000.0
OPK,Opko Health Inc,Healthcare,Diagnostics & Research,,,94.11,4.32,0.0,0.55,9.49,17.61,42.74,1.5,-3.47,1.67,3580000.0,1.49,1.67,Jul 27/a,4.38,1250000000.0
OPLN,Openlane Inc,Consumer Cyclical,Auto & Truck Dealerships,,19.8,108.57999999999998,15.130000000000003,-45.65,6.4,2.68,-9.98,26.13,1.28,-20.12,1.67,1220000.0,2.1,34.27,Aug 04/b,46.22,4210000000.0
OPTU,Optimum Communications Inc,Communication Services,Telecom Services,,,-225.51000000000002,-5.75,2.44,-24.22,10.94,-6.09,-18.8,1.17,-61.29,3.54,6280000.0,1.09,1.08,Aug 06/b,1.08,411950000.0
ORA,Ormat Technologies Inc,Utilities,Utilities - Renewable,47.69,39.89,-5.77,10.57,-17.56,4.94,9.14,-23.76,-11.93,0.89,-33.51,2.0,903090.0,2.23,97.34,Aug 05/a,132.73,5990000000.0
ORBS,Eightco Holdings Inc,Consumer Cyclical,Packaging & Containers,,,111.55999999999999,-72.71,0.77,11.28,7.84,0.97,10.18,2.61,-93.48,,13680000.0,1.29,1.04,-,,446970000.0
ORC,Orchid Island Capital Inc,Real Estate,REIT - Mortgage,4.05,5.84,251.29999999999998,95.82,0.0,2.48,10.28,-9.85,-15.410000000000002,1.57,-28.1,3.0,4890000.0,1.43,6.04,Jul 23/a,7.5,1210000000.0
ORGO,Organogenesis Holdings Inc,Healthcare,Drug Manufacturers - Specialty & Generic,,,-702.49,-56.68,0.0,5.05,20.01,-41.8,-40.83,1.27,-79.94,3.0,803800.0,1.25,1.42,Aug 06/a,2.0,182720000.0
ORI,Old Republic International Corp,Financial,Insurance - Property & Casualty,8.75,12.16,60.77,13.37,-0.24,-0.96,4.5,3.26,5.49,0.57,-10.53,2.4,1340000.0,2.83,39.95,Jul 23/b,43.5,9650000000.0
ORIC,ORIC Pharmaceuticals Inc,Healthcare,Biotechnology,,,17.45,,-0.25,6.4,25.31,50.64999999999999,15.229999999999999,0.99,-14.330000000000002,1.14,1530000.0,2.02,12.79,Aug 03/a,20.67,1330000000.0
ORKA,Oruka Therapeutics Inc,Healthcare,Biotechnology,,,-12.26,,-34.65,53.5,13.26,31.269999999999996,144.62,-0.37,-17.79,1.07,1140000.0,1.7,94.96,Aug 10/b,153.15,6290000000.0
ORN,Orion Group Holdings Inc,Industrials,Engineering & Construction,99.02,20.37,-585.31,8.08,-0.33,2.98,6.9,-43.05,-12.05,1.42,-47.99,1.0,527570.0,1.33,9.05,Jul 28/a,14.99,366480000.0
OSCR,Oscar Health Inc,Healthcare,Healthcare Plans,23.47,13.69,221.42,70.4,-6.02,8.91,6.51,13.13,141.58,2.46,-6.819999999999999,2.54,5440000.0,1.74,32.13,Aug 06/b,35.36,9920000000.0
OSG,Octave Specialty Group Inc,Financial,Insurance - Specialty,,7.93,23.37,51.019999999999996,0.0,-5.76,4.07,-21.88,-6.25,0.85,-56.65,1.5,501840.0,1.44,4.5,Aug 06/a,11.67,202730000.0
OSK,Oshkosh Corp,Industrials,Farm & Heavy Construction Machinery,16.78,10.49,-7.6499999999999995,6.7,-0.24,-5.53,3.04,5.07,1.66,1.25,-18.77,2.05,690990.0,1.78,146.61,Jul 28/b,168.8,9050000000.0
OSS,One Stop Systems Inc,Technology,Computer Hardware,182.09,150.83,-216.2,-33.74,-0.44,6.1,22.95,-50.92,-11.88,1.45,-56.66,1.0,1020000.0,0.72,9.05,Aug 05/b,19.25,225750000.0
OSTX,OS Therapies Inc,Healthcare,Biotechnology,,,-8.86,,0.0,0.01,6.31,-8.29,18.0,-0.72,-21.33,1.0,633720.0,1.43,1.77,Aug 14/b,8.5,82850000.0
OTF,Blue Owl Technology Finance Corp,Financial,Asset Management,13.11,7.7,-22.19,4.65,0.03,,1.34,-0.19,-15.55,-0.47,-31.7,1.89,2500000.0,1.15,10.59,Aug 05/a,13.61,4850000000.0
OUST,Ouster Inc,Technology,Electronic Components,,4673.33,27.46,55.86,-28.720000000000002,9.52,9.99,-24.74,66.43,3.25,-45.05,1.43,3550000.0,0.7,35.05,Aug 06/a,58.5,2530000000.0
OUT,Outfront Media Inc,Real Estate,REIT - Specialty,20.42,19.0,323.88,13.54,-1.71,1.26,5.98,-10.26,5.23,1.53,-19.97,1.29,1740000.0,3.8,27.98,Aug 05/a,38.0,4930000000.0
OVID,Ovid Therapeutics Inc,Healthcare,Biotechnology,,,-15.329999999999998,-88.31,0.0,26.839999999999996,11.43,18.5,16.96,0.22,-13.37,1.0,2160000.0,2.73,2.69,Aug 13/b,6.0,525350000.0
OXLC,Oxford Lane Capital Corp,Financial,Closed-End Fund - Debt,,2.02,-3197.25,-25.619999999999997,0.0,,5.59,9.25,6.32,0.68,-48.21,1.0,911440.0,0.89,9.09,Jul 28/b,12.5,891090000.0
OXSQ,Oxford Square Capital Corp,Financial,Asset Management,,5.77,-32.89,-41.87,4.35,,4.34,-5.22,-26.16,0.33,-38.65,3.0,1630000.0,0.74,1.27,Jul 31/b,1.75,136790000.0
OZK,Bank OZK,Financial,Banks - Regional,7.91,7.94,-5.72,-3.82,,-0.4699999999999999,14.85,-2.8,7.89,0.9,-10.35,2.8,1160000.0,1.96,47.88,Jul 21/a,54.67,5230000000.0
PAAI,Paradium.AI Inc,Communication Services,Internet Content & Information,7.65,50.0,-100.16000000000001,-50.72,0.0,-2.19,4.66,42.86,-41.18,0.46,-78.96,3.0,933360.0,49.38,1.5,Aug 10/a,2.0,71420000.0
PACB,Pacific Biosciences of California Inc,Healthcare,Medical Devices,,,-3.08,-1.91,-0.45000000000000007,0.43,17.39,-2.14,-2.14,2.28,-49.82,2.25,6540000.0,0.76,1.37,Aug 05/a,2.16,425840000.0
PACK,Ranpak Holdings Corp,Consumer Cyclical,Packaging & Containers,,,-3.6000000000000005,13.98,0.0,-2.74,3.9,-45.78,16.37,3.14,-49.04,1.67,522230.0,1.23,3.98,Jul 30/b,7.08,341320000.0
PACS,PACS Group Inc,Healthcare,Medical Care Facilities,25.24,16.08,53.07999999999999,9.07,-1.53,5.62,7.34,15.109999999999998,21.59,-0.08,-14.89,1.0,869220.0,1.38,42.12,Aug 04/a,59.0,6670000000.0
PAL,Proficient Auto Logistics Inc,Industrials,Integrated Freight & Logistics,,7.07,-147.34,-5.32,-0.21,-2.71,12.63,-46.68,-35.22,1.23,-63.45,1.75,521770.0,3.78,4.01,Aug 10/a,12.0,112490000.0
PALI,Palisade Bio Inc,Healthcare,Biotechnology,,,91.38,,-0.73,7.2700000000000005,18.81,-14.97,-20.1,1.6,-44.31,1.0,2980000.0,2.3,1.59,Aug 10/a,10.4,277090000.0
PAR,Par Technology Corp,Technology,Software - Application,,10.68,21.17,18.69,140.23,-5.25,22.59,-0.26,8.16,1.34,-65.47,1.44,984900.0,1.14,15.25,Aug 06/a,25.31,630780000.0
PARR,Par Pacific Holdings Inc,Energy,Oil & Gas Refining & Marketing,4.92,6.62,699.13,56.8,-12.7,-3.29,9.6,65.79,45.42,0.75,-3.06,1.43,982780.0,2.19,84.37,Aug 04/a,86.57,4230000000.0000005
PATH,UiPath Inc,Technology,Software - Infrastructure,19.92,14.5,2279.31,13.419999999999998,-1.33,9.92,26.04,30.380000000000003,9.4,1.01,-32.51,2.74,70780000.0,0.55,13.39,Sep 03/a,17.37,6980000000.0
PATK,Patrick Industries Inc,Consumer Cyclical,Recreational Vehicles,16.34,13.04,33.27,-0.56,2.11,-0.71,13.95,-21.36,-37.93,1.15,-53.73,1.73,647690.0,2.3,68.71,Jul 30/b,107.55,2210000000.0
